879,Mc Pharmacy,777849477,"No 23D, Negambo road, Minuwangoda",Gampaha
880,The best care pharmacy,774672244,215 e galloluwa main street minuwangoda,Gampaha
881,K&K Pharmacy,766250802,"No.50,Veyangoda road,Minuwangoda",Gampaha
882,Harindra Osusala,776248182,"17, Kandy Road, Pasyala",Gampaha
883,Nimasha Pharmacy,777125232,"12, Old Bus Stand, Mirigama",Gampaha
884,Pimento Pharmacy,773376838,"21, New Shopping Complex Pasyala Road, Mirigama",Gampaha
885,Rajapaksha Osusala,776342889,"Rajapaksha Building, Main Street Kaleliya",Gampaha
886,Senani Pharmacy,712182356,"4, Main Street, Mirigama",Gampaha
887,Shantha Pharmacy,710363281,"60/62, Pasyala Road, Mirigama.",Gampaha
888,Shantha Pharmacy & Distributors,767832233,"No 60, 62, Pasyala Rd, Mirigama",Gampaha
889,Thilaka Chemist,772782745,"Y.M.B.A Building, Pasyala Road, Mirigama",Gampaha
890,Kandalama Osuhala,718297969,"Kandalama junction, Mirigama",Gampaha
891,Hiran Pharmacy,770266179,"Kandy road, Pasyala",Gampaha
892,Apsara Pharmacy,332273459,"10,Pasyala road, Mirigama.",Gampaha
893,City Pharmacy,762926350,"14, Giriulla road, Mirigama",Gampaha
894,Vision Pharmacy,NaN,"No.4, Opposite new bus stand, Mirigama",Gampaha
895,Nimedco pharmacy,716663292,"7/B/1 ,5th post , Pohonnaruwa, Mirigama",Gampaha
896,Mahajana Osusala,776329439,"517, Colombo Rd, Kuruna",Gampaha
897,New St Anthoney's Medicals,770261423,"St Anthoney's Medicals Greens Rd, Negmbo",Gampaha
898,Rajya Osusala,312228599,"134, Opposite General Hospital, Colombo Road, Negombo",Gampaha
899,Sidet Pharmacy,312278227,"Chilaw Rd, Daluwakotuwa Kochchikade",Gampaha
900,Silver Ray Pharmacy,773851639,"Duwa Junction, Negombo",Gampaha
901,The Lanka Pharmacy,312233737,"60, Fernandoo Avenue, Negombo",Gampaha
902,Unique Pharmay,777313733,"149, Colombo Rd, Negombo",Gampaha
903,Ajantha Osusala,777892169,"65,Colombo rd, Kochchikade",Gampaha
904,Asoka Pharmacy,779731300,"234,Chilawa rd,Kattuwa",Gampaha
905,Best Way Pharmacy,773700997,"563,Chilaw rd,Kattuwa",Gampaha
906,Bestway Pharmacy,773700997,"No 563, Chilaw Road, Kattuwa, Negombo",Gampaha
907,Better Health Pharmacy,312231824,"255,Main street, Nagambo",Gampaha
908,City Medicals,778029278,"No 299, Main Street, Negombo",Gampaha
909,Negombo Drugs Mart,772994922,"79/B,Sea street,Negombo",Gampaha
910,New Poruthota Pharmacy,775866115,"163,Porothota",Gampaha
911,Silverray Pharmacy,773851639,"Duwa Junction, Negombo",Gampaha
912,Super Medical,777986573,"No 19, Greens Road, Negombo",Gampaha
913,Danya Pharmacy,777190593,"Galkanda Junction, Negombo",Gampaha
914,Asiri Pharmacy & Grocery,312228196,"No: 450, 2nd Kurana, Colombo Rd, Negambo",Gampaha
915,Angels Pharmacy,702054500,"304,St Anne's rd,Daluwakotuwa",Gampaha
916,Champika Pharmacy,312273793,"31,Main Street,Kochchikade",Gampaha
917,Jaya Lanka Pharmacy,773020694,"7, Rajapaksha Broadway, Negombo",Gampaha
918,Jayakody Pharmacy,774386787,"Jayarathna rd, Negombo",Gampaha
919,K.S.A.Medical,771744848,"108/B,Camp rd, Dalupotha",Gampaha
920,Luxi Pharmacy,779441605,"199/A,Camp rd, Kattuwa",Gampaha
921,Nawaloka Medicare PVT (Ltd),777385321,"1R69, Colombo d, Negombo",Gampaha
922,New Crystal Pharmacy,776464950,"11, Colombo rd, Negombo",Gampaha
923,New Pharmacy,752915871,"No.18,adnives road,Periymulla, negombo",Gampaha
924,One Pharmacy,314900634,"93/A,Colombo rd,Negombo",Gampaha
925,Orient Pharmacy,773417995,"410/A,Chilaw rd,Negombo",Gampaha
926,Royal Pharmacy,777736878,"321/B,Chilaw rd,Periyamulla,Negambo",Gampaha
927,S&G Medical,314926848,"4,Chilaw rd,Dalupotha,Negombo",Gampaha
928,Shanthi Pharmacy,775988137,"41,Mankuliya rd,Munnakkare",Gampaha
929,Thalahena Pharmacy & Grocery,312225602,"516/B,Thalahena, Negombo",Gampaha
930,Food City -Negombo2,312228516,"266, Colombo Road, Negombo",Gampaha
931,Healing Pharmacy,777939119,"289,Chilaw Road Periyamulla Negombo",Gampaha
932,New Jaya Lanka Pharmacy & Grocery,312280568,"No.54,St Joshep,Street,Negombo",Gampaha
933,Nawa Lanka Pharmacy,772317080,194A colombo Road negombo,Gampaha
934,X-LAB Medical & Channel Services,713423219,"No.142, Colombo Road, Negombo",Gampaha
935,HEALTH CARE MEDICALS AND GROCERIES,777836405,NO 3B GALKANDA JUNCTION NEGOMBO,Gampaha
936,Union pharmacy & Grocery,773551972,"No.06, Visthrin Avenue, Negombo",Gampaha
