481,Shewins Pharmacy,112653884,"No. 306C, Galle Road, Rathmalana",Colombo
482,Pano Pharmacy,775346115,"No 12, Nikape Road, Nedimala , Dehiwala",Colombo
483,Aroka Medical,777202560,"No: 344, Hospital Road, Kalubowila",Colombo
484,Medi Care Innovattions (Pvt) Ltd,767481817,"244A, Hill street, Dehiwala",Colombo
485,Samurdhi Pharmacy,776025282,"11, Station road, Dehiwala",Colombo
486,Good Life Pharmacy,776078843,"No.171/b, Aththidiya Rd, dehiwala",Colombo
487,Bhagya Pharmacy & Grocery,112622040,"451, Galle road, Rathmalana",Colombo
488,Medicare Innovation Pvt. Ltd.,112726390,"244A Hill street,Dehiwala",Colombo
489,Ashi Pharmacy,768485205,"97, Kawdana road, Dehiwala",Colombo
490,Mount City Medicals Pvt. Ltd.,773480919,"162C Galle Road, Dehiwala",Colombo
491,Nikape Pharmacy,NaN,"47C, Nikape road, Dehiwala",Colombo
492,Master spot,112737123,193A Galle road Dehiwala,Colombo
493,Dehiwala pharmacy,NaN,88D Galle Road Dehiwala,Colombo
494,Megadrugs Pharmacy & Grocery,774483377,"No:10, Dutugemunu Street, Pamankada, Dehiwala.",Colombo
495,Life pharmacy,714477876,"No 73,Galle Road,Dehiwala",Colombo
496,megaa pharmacy,NaN,20/A.Galle Road Dhiwela.,Colombo
497,Madara pharmacy,NaN,"No 196/A,Galle Road,Dehiwala",Colombo
498,Elwis,777702201,"Horana Rd, Kahathuduwa",Colombo
499,Mattegoda,772012980,"193/15/4, Bandaranayakapura, Mattegoda",Colombo
500,SKS Pharmacy,718675819,Polgasowita,Colombo
501,Sajeevi Pharmacy,715597303,"7b, Rilawala, Polgasowita.",Colombo
502,Food City -Mattegoda,112178420,"146/83, Salmal Pedesa, Mattegoda",Colombo
503,Chathusanda Pharmacy,716901205,"217/A, Ambagas Junction, Kiriwaththuduwa, Homagama",Colombo
504,Drug City,777332644,"27, Hospital junction, Mulleriyawa,",Colombo
505,Flemingo Pharmacy,112410870,"No.55, Kolonnawa Rd, Gothatuwa New Town",Colombo
506,Lanka,711350531,"41, Kohilawatta, Angoda",Colombo
507,Milleniam,777726496,"400, Kolonnawa Rd, Kolonnawa",Colombo
508,Nadee Chemist,71150405,"172/C, Himbutana, Mulleriyawa",Colombo
